,drugID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,85,0.018867924528301886,0.1320754716981132,0.0,0.0,0.0,0.018867924528301886,0.16981132075471697,0.09433962264150944,0.0,0.018867924528301886,0.07547169811320754,0.0,0.0,0.09433962264150944,0.05660377358490566,0.0,0.1320754716981132,0.0,0.03773584905660377,0.018867924528301886,0.0,0.07547169811320754,0.03773584905660377,0.0,0.0,0.018867924528301886
1,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2,137,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0
3,143,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.13043478260869565,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.2608695652173913,0.0,0.0,0.0
4,158,0.0,0.14,0.0,0.02,0.0,0.04,0.1,0.12,0.0,0.0,0.08,0.0,0.0,0.04,0.14,0.0,0.1,0.0,0.0,0.02,0.04,0.1,0.06,0.0,0.0,0.0
5,159,0.061855670103092786,0.12371134020618557,0.0,0.0,0.010309278350515464,0.010309278350515464,0.12371134020618557,0.10309278350515463,0.010309278350515464,0.0,0.07216494845360824,0.0,0.0,0.061855670103092786,0.10309278350515463,0.0,0.1134020618556701,0.0,0.030927835051546393,0.010309278350515464,0.0,0.061855670103092786,0.07216494845360824,0.0,0.0,0.030927835051546393
6,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
7,187,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
8,191,0.0,0.22727272727272727,0.0,0.0,0.0,0.11363636363636363,0.06818181818181818,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.2727272727272727,0.0,0.022727272727272728,0.0,0.0,0.13636363636363635,0.022727272727272728,0.0,0.0,0.022727272727272728
9,206,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.16129032258064516,0.0967741935483871,0.0,0.0,0.03225806451612903,0.0,0.0,0.06451612903225806,0.03225806451612903,0.0,0.3225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.06451612903225806
10,214,0.04938271604938271,0.1111111111111111,0.0,0.0,0.0,0.024691358024691357,0.08641975308641975,0.1111111111111111,0.012345679012345678,0.0,0.1111111111111111,0.024691358024691357,0.0,0.037037037037037035,0.04938271604938271,0.012345679012345678,0.07407407407407407,0.0,0.0,0.04938271604938271,0.06172839506172839,0.09876543209876543,0.07407407407407407,0.0,0.0,0.012345679012345678
11,232,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111
12,247,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,271,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
14,298,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.1111111111111111,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.14814814814814814,0.0,0.0,0.0
15,401,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0
16,444,0.023166023166023165,0.04633204633204633,0.0,0.015444015444015444,0.007722007722007722,0.05019305019305019,0.14285714285714285,0.04633204633204633,0.003861003861003861,0.019305019305019305,0.08108108108108109,0.0,0.003861003861003861,0.02702702702702703,0.08108108108108109,0.019305019305019305,0.10810810810810811,0.0,0.03474903474903475,0.04247104247104247,0.06563706563706563,0.07335907335907337,0.08494208494208494,0.003861003861003861,0.0,0.019305019305019305
17,450,0.020942408376963352,0.010471204188481676,0.005235602094240838,0.010471204188481676,0.020942408376963352,0.02617801047120419,0.1099476439790576,0.05759162303664921,0.015706806282722512,0.015706806282722512,0.1256544502617801,0.005235602094240838,0.010471204188481676,0.02617801047120419,0.08900523560209424,0.05235602094240838,0.07329842931937172,0.0,0.020942408376963352,0.02617801047120419,0.09424083769633508,0.06282722513089005,0.08900523560209424,0.0,0.0,0.031413612565445025
18,453,0.0,0.19444444444444445,0.0,0.0,0.0,0.027777777777777776,0.08333333333333333,0.08333333333333333,0.0,0.05555555555555555,0.027777777777777776,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.08333333333333333
19,564,0.10256410256410256,0.07692307692307693,0.0,0.02564102564102564,0.0,0.05128205128205128,0.10256410256410256,0.07692307692307693,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.05128205128205128,0.02564102564102564,0.0,0.05128205128205128,0.05128205128205128,0.0,0.0,0.02564102564102564
20,581,0.0,0.10714285714285714,0.0,0.03571428571428571,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.17857142857142858,0.21428571428571427,0.0,0.0,0.03571428571428571
21,596,0.048,0.064,0.0,0.008,0.0,0.048,0.12,0.08,0.016,0.024,0.048,0.0,0.008,0.064,0.08,0.008,0.184,0.0,0.016,0.04,0.0,0.064,0.064,0.0,0.0,0.016
